RunTime,ExecutableName
2025-01-10 20:09:11,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHON.EXE
2025-01-10 20:09:10,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHON.EXE
2025-01-10 20:09:06,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHON.EXE
2025-01-10 21:40:23,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHON.EXE
2025-01-10 21:32:45,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHON.EXE
2025-01-10 21:22:45,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHON.EXE
2025-01-10 21:21:58,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHON.EXE
2025-01-10 21:21:33,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHON.EXE
2025-01-10 21:20:25,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHON.EXE
2025-01-10 21:20:18,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHON.EXE
2025-01-10 21:20:14,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHON.EXE
2025-01-10 20:12:53,\VOLUME{01db1f7e28919d28-3228de47}\PYTHON27\PYTHONW.EXE
2025-01-10 21:19:21,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\APPDATA\LOCAL\PROGRAMS\PYTHON\PYTHON312\PYTHONW.EXE
2025-01-02 22:24:31,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\REG.EXE
2025-01-02 17:14:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\REG.EXE
2025-01-02 17:14:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\REG.EXE
2025-01-02 17:14:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\REG.EXE
2024-12-30 12:24:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\REG.EXE
2024-12-30 12:24:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\REG.EXE
2024-12-27 11:43:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\REG.EXE
2024-12-27 11:43:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\REG.EXE
2025-01-21 01:46:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 00:01:33,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 00:01:07,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 00:00:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 00:00:12,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-20 23:59:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-20 23:51:02,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-20 23:44:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-20 23:34:39,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-10 21:14:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-08 18:39:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-02 22:15:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-02 19:27:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 00:04:08,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-04 21:51:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-03 14:21:53,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-02 18:19:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 01:57:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2024-12-21 12:37:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2024-10-16 07:19:17,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-14 13:13:04,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-11 16:37:39,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-10 20:19:29,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-08 18:46:36,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-03 13:21:15,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-02 17:24:55,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2024-12-30 12:09:11,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2024-12-26 15:07:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-10 21:15:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-10 21:11:57,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 01:55:27,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 01:19:18,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 00:45:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-21 00:05:33,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-11 15:40:37,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-10 21:14:54,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-10 20:07:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-10 19:50:25,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNDLL32.EXE
2025-01-10 19:48:26,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-08 18:47:43,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-03 14:29:18,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-03 13:51:07,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-02 22:42:32,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-02 19:58:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-02 17:17:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2024-12-30 11:45:25,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:55:09,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:17:52,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:37:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-20 23:44:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 15:36:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 19:46:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-08 18:39:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-04 21:51:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:55:21,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:18:19,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:37:35,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:22:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-20 23:48:26,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 15:36:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 19:46:53,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-08 18:39:18,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:59:08,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:55:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:38:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:31:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:25:20,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:22:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:19:32,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:44:51,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:23:09,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:45:57,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:22:38,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 21:24:20,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:55:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:17:48,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:37:20,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-20 23:43:49,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 15:35:59,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 19:46:31,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-08 18:39:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-04 21:51:00,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:20:59,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 16:05:11,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 20:19:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-08 19:29:39,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-03 14:47:27,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-03 13:43:59,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-02 20:38:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-02 17:34:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-20 23:59:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-14 13:13:28,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 16:05:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 15:40:22,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 21:23:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 19:50:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-08 19:08:28,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-08 18:42:18,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:59:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:20:18,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:39:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-20 23:51:54,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 15:41:48,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 21:16:43,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 20:09:47,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 19:49:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:59:20,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:38:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:31:17,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:25:32,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 01:22:32,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:45:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:39:57,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-21 00:37:20,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 21:04:32,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 20:54:11,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 20:02:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 19:54:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 19:51:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-04 21:53:43,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-03 14:32:35,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-03 13:17:22,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 16:09:12,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-10 20:25:37,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-08 19:46:47,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-04 17:56:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-03 14:42:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-03 13:26:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-02 20:43:52,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-02 17:29:27,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE
2025-01-11 15:43:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SC.EXE
2025-01-11 15:43:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SC.EXE
2025-01-11 15:43:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SC.EXE
2025-01-11 15:43:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SC.EXE
2025-01-11 15:43:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SC.EXE
2025-01-11 15:43:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SC.EXE
2025-01-11 15:43:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SC.EXE
2025-01-11 15:43:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SC.EXE
2025-01-20 12:28:41,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-01-20 12:28:41,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-01-14 13:15:32,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-01-14 13:15:32,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-01-14 13:15:31,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-01-10 19:50:08,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-01-08 18:37:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-01-08 18:37:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SCHTASKS.EXE
2025-01-11 16:37:42,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SDIAGNHOST.EXE
2025-01-04 06:06:43,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SDIAGNHOST.EXE
2025-01-21 01:55:07,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-21 01:17:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-21 00:37:22,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-21 00:07:40,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-21 00:05:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-20 23:44:02,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-11 15:36:02,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-10 20:07:40,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-21 01:37:57,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-21 00:44:26,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-21 00:20:08,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-11 16:02:41,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-11 15:56:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-10 21:21:16,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-10 20:54:12,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-10 20:27:47,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE
2025-01-21 02:02:38,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE
2025-01-21 01:59:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE
2025-01-21 01:49:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE
2025-01-21 01:47:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE
2025-01-21 01:45:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE
2025-01-21 01:35:54,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE
2025-01-21 01:33:19,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE
2025-01-21 01:27:42,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHFILTERHOST.EXE
2025-01-21 00:35:55,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHINDEXER.EXE
2025-01-20 23:33:31,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHINDEXER.EXE
2025-01-20 12:22:28,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHINDEXER.EXE
2025-01-08 18:35:59,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHINDEXER.EXE
2025-01-02 22:15:02,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHINDEXER.EXE
2025-01-02 19:26:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHINDEXER.EXE
2025-01-21 01:59:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\SEARCHPROTOCOLHOST.EXE
